,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,humidity,precip,precipprob,precipcover,preciptype,sealevelpressure,cloudcover,moonphase
221,2023-12-08,23.4,13.3,17.3,23.4,13.3,58.2,0.0,0.0,0.0,no_rain,1013.3,68.2,0.85
222,2023-12-09,23.2,13.6,17.4,23.2,13.6,58.0,0.0,0.0,0.0,no_rain,1014.0,42.4,0.89
223,2023-12-10,24.6,10.1,17.1,24.6,10.1,58.5,0.0,0.0,0.0,no_rain,1015.8,6.9,0.92
224,2023-12-11,26.0,12.6,18.2,26.0,12.6,59.2,0.0,0.0,0.0,no_rain,1013.6,21.3,0.95
225,2023-12-12,23.0,11.4,17.0,23.0,11.4,66.8,0.5,100.0,16.67,rain,1015.5,23.1,0.98
226,2023-12-13,22.3,15.3,18.4,22.3,15.3,75.5,0.6,100.0,16.67,rain,1018.4,40.6,0.0
227,2023-12-14,24.3,15.4,19.0,24.3,15.4,77.9,0.0,0.0,0.0,no_rain,1021.7,41.4,0.05
228,2023-12-15,25.4,14.1,18.8,25.4,14.1,71.5,0.0,0.0,0.0,no_rain,1020.9,22.9,0.09
229,2023-12-16,26.6,12.8,18.3,26.6,12.8,70.3,0.0,0.0,0.0,no_rain,1019.7,31.8,0.12
230,2023-12-17,24.2,12.2,17.7,24.2,12.2,76.8,0.0,0.0,0.0,no_rain,1022.8,60.5,0.16
231,2023-12-18,23.8,15.6,18.8,23.8,15.6,66.6,0.0,0.0,0.0,no_rain,1021.7,54.8,0.19
232,2023-12-19,22.8,14.5,17.9,22.8,14.5,68.9,0.0,0.0,0.0,no_rain,1020.0,29.8,0.25
233,2023-12-20,23.0,12.3,17.5,23.0,12.3,65.4,0.0,0.0,0.0,no_rain,1016.2,89.3,0.26
234,2023-12-21,21.4,13.9,17.0,21.4,13.9,61.6,0.0,0.0,0.0,no_rain,1011.2,56.6,0.3
235,2023-12-22,21.6,12.9,16.6,21.6,12.9,53.1,0.0,0.0,0.0,no_rain,1011.9,18.0,0.34
236,2023-12-23,22.3,14.7,18.0,22.3,14.7,64.0,0.2,100.0,8.33,rain,1013.7,50.5,0.37
237,2023-12-24,23.3,15.7,18.6,23.3,15.7,73.3,0.3,100.0,12.5,rain,1018.3,58.8,0.41
238,2023-12-25,23.9,13.1,18.0,23.9,13.1,76.9,0.0,0.0,0.0,rain,1021.7,48.7,0.44
239,2023-12-26,23.5,14.9,18.7,23.5,14.9,69.4,0.0,0.0,0.0,no_rain,1021.4,49.5,0.48
240,2023-12-27,23.8,15.1,18.4,23.8,15.1,74.7,0.0,0.0,0.0,rain,1018.8,29.8,0.5
241,2023-12-28,23.4,15.3,18.5,23.4,15.3,79.7,0.7,100.0,16.67,rain,1021.5,49.7,0.55
242,2023-12-29,23.6,13.8,17.8,23.6,13.8,77.0,0.0,0.0,0.0,no_rain,1022.1,28.4,0.58
243,2023-12-30,24.2,13.2,17.7,24.2,13.2,74.9,0.0,0.0,0.0,no_rain,1021.5,29.0,0.61
244,2023-12-31,22.0,13.4,17.3,22.0,13.4,75.5,0.2,100.0,8.33,rain,1020.9,25.4,0.64
245,2024-01-01,23.6,11.8,17.0,23.6,11.8,72.4,0.0,0.0,0.0,rain,1021.1,36.4,0.67
246,2024-01-02,23.1,13.2,17.6,23.1,13.2,74.1,0.0,0.0,0.0,rain,1021.3,25.7,0.71
247,2024-01-03,23.1,12.9,17.2,23.1,12.9,73.6,0.0,0.0,0.0,no_rain,1021.0,43.3,0.74
248,2024-01-04,23.2,10.9,16.8,23.2,10.9,71.3,0.0,0.0,0.0,no_rain,1020.3,13.2,0.75
249,2024-01-05,23.7,10.7,16.9,23.7,10.7,69.2,0.0,0.0,0.0,no_rain,1021.0,39.8,0.8
250,2024-01-06,24.0,14.2,18.3,24.0,14.2,79.9,0.0,0.0,0.0,no_rain,1021.2,45.6,0.84
251,2024-01-07,24.9,12.5,17.1,24.9,12.5,75.6,0.0,0.0,0.0,no_rain,1017.5,23.1,0.87
252,2024-01-08,24.3,11.6,16.9,24.3,11.6,56.1,0.0,0.0,0.0,no_rain,1017.6,50.0,0.9
253,2024-01-09,21.7,9.5,14.9,21.7,8.2,57.0,0.0,0.0,0.0,no_rain,1016.6,10.2,0.93
254,2024-01-10,20.4,8.8,14.4,20.4,7.2,57.5,0.0,0.0,0.0,rain,1017.2,28.1,0.97
255,2024-01-11,19.6,12.6,15.6,19.6,12.6,65.6,0.1,100.0,4.17,rain,1018.3,40.6,0.0
256,2024-01-12,19.2,12.6,15.6,19.2,12.6,65.4,0.2,100.0,8.33,rain,1016.3,51.3,0.03
257,2024-01-13,21.5,10.9,15.2,21.5,10.9,56.1,0.0,0.0,0.0,no_rain,1012.2,12.8,0.07
258,2024-01-14,19.6,12.2,15.2,19.6,12.2,66.5,0.0,0.0,0.0,no_rain,1017.2,36.0,0.1
259,2024-01-15,20.2,10.5,14.6,20.2,10.5,65.8,0.0,0.0,0.0,no_rain,1022.4,10.7,0.14
260,2024-01-16,20.4,8.9,13.7,20.4,7.8,54.9,0.0,0.0,0.0,no_rain,1022.7,20.8,0.17
261,2024-01-17,23.5,10.1,15.5,23.5,10.1,53.7,0.0,0.0,0.0,no_rain,1020.7,25.8,0.21
262,2024-01-18,23.4,10.3,16.2,23.4,10.3,72.5,0.0,0.0,0.0,no_rain,1021.8,19.2,0.25
263,2024-01-19,24.5,10.2,16.1,24.5,10.2,70.7,0.0,0.0,0.0,no_rain,1021.3,3.9,0.28
264,2024-01-20,26.0,10.7,17.4,26.0,10.7,55.9,0.0,0.0,0.0,no_rain,1020.0,56.3,0.31
265,2024-01-21,27.3,14.7,19.4,26.7,14.7,37.6,0.0,0.0,0.0,no_rain,1015.6,43.1,0.35
266,2024-01-22,22.5,13.0,17.3,22.5,13.0,63.2,0.0,0.0,0.0,rain,1015.1,16.6,0.38
267,2024-01-23,20.5,14.4,16.8,20.5,14.4,68.0,0.1,100.0,4.17,rain,1019.3,42.9,0.42
268,2024-01-24,18.7,12.7,15.4,18.7,12.7,66.7,0.3,100.0,12.5,rain,1020.0,51.5,0.45
269,2024-01-25,18.3,12.6,15.0,18.3,12.6,70.4,0.5,100.0,16.67,rain,1019.3,51.8,0.5
270,2024-01-26,19.8,12.5,15.2,19.8,12.5,68.7,1.2,100.0,29.17,rain,1017.9,41.1,0.52
271,2024-01-27,19.2,12.1,15.1,19.2,12.1,58.2,0.1,100.0,4.17,rain,1020.4,52.5,0.55
272,2024-01-28,18.8,12.2,14.8,18.8,12.2,62.2,0.1,100.0,4.17,rain,1021.4,74.3,0.59
273,2024-01-29,17.1,9.5,12.7,17.1,8.6,72.9,3.0,100.0,25.0,rain,1020.1,36.7,0.62
274,2024-01-30,16.0,9.4,12.2,16.0,7.1,66.0,0.8,100.0,25.0,rain,1020.6,34.3,0.65
275,2024-01-31,17.1,7.1,11.2,17.1,5.3,67.9,1.0,100.0,12.5,rain,1021.5,21.6,0.69
276,2024-02-01,16.7,5.3,10.9,16.7,3.7,67.1,0.6,100.0,16.67,rain,1020.9,28.3,0.72
277,2024-02-02,18.1,9.0,12.7,18.1,7.4,78.6,0.8,100.0,20.83,rain,1021.5,46.1,0.75
278,2024-02-03,18.9,9.7,13.1,18.9,8.6,69.1,0.0,0.0,0.0,no_rain,1022.9,21.7,0.75
279,2024-02-04,18.7,9.1,13.0,18.7,7.8,71.9,2.1,100.0,29.17,rain,1024.2,29.7,0.82
280,2024-02-05,18.4,9.3,13.7,18.4,8.0,76.7,0.5,100.0,16.67,rain,1024.7,37.1,0.85
281,2024-02-06,22.2,9.7,15.5,22.2,8.9,76.9,0.0,0.0,0.0,no_rain,1026.5,10.2,0.88
282,2024-02-07,22.6,10.1,15.5,22.6,10.1,79.7,0.0,0.0,0.0,no_rain,1025.0,31.1,0.92
283,2024-02-08,23.4,9.2,15.4,23.4,8.6,77.7,0.0,0.0,0.0,no_rain,1021.0,22.2,0.95
284,2024-02-09,22.8,9.7,15.1,22.8,8.8,74.4,0.0,0.0,0.0,no_rain,1018.4,11.4,0.98
285,2024-02-10,22.4,9.7,15.2,22.4,8.8,74.1,0.0,0.0,0.0,no_rain,1020.2,16.0,0.0
286,2024-02-11,22.9,9.7,15.7,22.9,8.8,76.3,0.0,0.0,0.0,no_rain,1021.3,47.7,0.05
287,2024-02-12,24.8,12.2,17.8,24.8,12.2,60.0,0.0,0.0,0.0,no_rain,1015.5,96.2,0.08
288,2024-02-13,24.0,15.3,18.5,24.0,15.3,49.3,0.0,0.0,0.0,no_rain,1009.0,66.9,0.12
289,2024-02-14,20.8,13.0,15.5,20.8,13.0,70.7,1.6,100.0,29.17,rain,1010.1,36.8,0.15
290,2024-02-15,19.4,10.8,14.0,19.4,10.8,76.2,0.4,100.0,16.67,rain,1010.9,49.1,0.19
291,2024-02-16,19.6,11.2,14.5,19.6,11.2,70.1,0.0,0.0,0.0,rain,1015.4,37.7,0.25
292,2024-02-17,20.6,11.6,14.9,20.6,11.6,76.2,2.3,100.0,20.83,rain,1021.0,36.6,0.26
293,2024-02-18,19.5,11.1,14.7,19.5,11.1,77.8,0.5,100.0,20.83,rain,1022.8,36.6,0.29
294,2024-02-19,21.0,13.0,16.3,21.0,13.0,65.6,0.0,0.0,0.0,rain,1020.8,37.6,0.32
295,2024-02-20,20.9,12.7,15.8,20.9,12.7,63.9,0.0,0.0,0.0,no_rain,1021.0,59.3,0.36
296,2024-02-21,21.5,8.5,15.0,21.5,8.5,66.2,0.0,0.0,0.0,no_rain,1021.5,37.1,0.39
297,2024-02-22,21.7,9.5,14.9,21.7,8.1,70.6,0.0,0.0,0.0,no_rain,1021.0,30.5,0.43
298,2024-02-23,20.2,11.9,15.6,20.2,11.9,73.3,0.0,0.0,0.0,no_rain,1020.1,97.5,0.46
299,2024-02-24,23.0,13.2,17.6,23.0,13.2,71.4,0.1,100.0,4.17,rain,1020.6,42.2,0.5
300,2024-02-25,23.6,11.1,16.6,23.6,11.1,71.3,0.0,0.0,0.0,no_rain,1020.2,9.7,0.53
301,2024-02-26,26.3,11.6,18.1,26.3,11.6,68.7,0.0,0.0,0.0,no_rain,1013.1,10.5,0.56
302,2024-02-27,21.5,12.9,16.8,21.5,12.9,73.3,0.6,100.0,16.67,rain,1016.0,22.0,0.6
303,2024-02-28,23.9,11.9,17.4,23.9,11.9,70.4,0.0,0.0,0.0,no_rain,1019.3,3.8,0.63
304,2024-02-29,27.3,13.3,18.8,26.4,13.3,61.0,0.0,0.0,0.0,no_rain,1017.8,14.2,0.66
305,2024-03-01,30.3,13.9,20.4,28.5,13.9,46.4,0.0,0.0,0.0,no_rain,1012.6,20.7,0.7
306,2024-03-02,24.0,16.2,19.2,24.0,16.2,58.0,0.0,0.0,0.0,no_rain,1014.0,5.1,0.73
307,2024-03-03,22.4,13.7,17.8,22.4,13.7,66.8,0.0,0.0,0.0,no_rain,1017.0,39.3,0.75
308,2024-03-04,23.3,11.8,16.6,23.3,11.8,70.2,0.0,0.0,0.0,no_rain,1017.0,8.9,0.8
309,2024-03-05,26.9,11.4,18.5,26.4,11.4,61.0,0.0,0.0,0.0,no_rain,1015.3,0.0,0.83
310,2024-03-06,22.9,13.8,17.5,22.9,13.8,69.1,0.0,0.0,0.0,no_rain,1016.8,23.6,0.87
311,2024-03-07,22.7,12.2,17.2,22.7,12.2,67.9,0.0,0.0,0.0,rain,1018.8,33.8,0.9
312,2024-03-08,22.0,11.1,16.2,22.0,11.1,65.4,0.0,0.0,0.0,no_rain,1018.4,42.1,0.93
313,2024-03-09,23.3,11.4,16.4,23.3,11.4,65.8,0.0,0.0,0.0,no_rain,1016.9,59.5,0.97
314,2024-03-10,22.6,11.3,16.2,22.6,11.3,62.6,0.0,0.0,0.0,no_rain,1017.4,2.8,0.0
315,2024-03-11,23.4,11.4,16.7,23.4,11.4,65.6,0.0,0.0,0.0,no_rain,1021.6,3.9,0.03
316,2024-03-12,25.5,11.8,17.7,25.5,11.8,72.3,0.0,0.0,0.0,no_rain,1018.1,3.0,0.07
